103 ST,1,04/01/2017,8830
155 ST,BD,04/05/2017,4024
GRAND ST,BD,04/05/2017,22738
7 AV,BDE,04/05/2017,15520
47-50 STS ROCK,BDFM,04/05/2017,55280
42 ST-BRYANT PK,BDFM7,04/05/2017,39035
34 ST-HERALD SQ,BDFMNQRW,04/05/2017,116119
B'WAY-LAFAYETTE,BDFQ6,04/05/2017,20207
163 ST-AMSTERDM,C,04/05/2017,4634
23 ST,CE,04/05/2017,22288
SPRING ST,CE,04/05/2017,11300
5 AV/53 ST,EM,04/05/2017,25463
57 ST,F,04/05/2017,14392
EAST BROADWAY,F,04/05/2017,13735
LEXINGTON AV/63,F,04/05/2017,19371
DELANCEY/ESSEX,FJMZ,04/05/2017,24716
14 ST,FLM123,04/05/2017,16775
14 ST,FLM123,04/05/2017,16775
6 AV,FLM123,04/05/2017,5298
23 ST,FM,04/05/2017,28421
CANAL ST,JNQRZ6W,04/05/2017,45356
BOWERY,JZ,04/05/2017,3122
BROAD ST,JZ,04/05/2017,7511
CHAMBERS ST,JZ456,04/05/2017,11484
1 AV,L,04/05/2017,19354
3 AV,L,04/05/2017,5337
49 ST,NQRW,04/05/2017,22734
5 AV/59 ST,NQRW,04/05/2017,17078
57 ST-7 AV,NQRW,04/05/2017,31610
59 ST,NRW,04/05/2017,17663
8 ST-NYU,NRW,04/05/2017,15326
PRINCE ST,NRW,04/05/2017,12579
RECTOR ST,NRW,04/05/2017,7091
72 ST-2 AVE,Q,04/05/2017,27622
86 ST-2 AVE,Q,04/05/2017,23240
96 ST-2 AVE,Q,04/05/2017,17059
WHITEHALL S-FRY,R1W,04/05/2017,19122
CORTLANDT ST,RNW,04/05/2017,19045
103 ST,1,04/06/2017,13128
116 ST-COLUMBIA,1,04/06/2017,16219
125 ST,1,04/06/2017,6794
137 ST CITY COL,1,04/06/2017,14683
157 ST,1,04/06/2017,10408
18 ST,1,04/06/2017,8009
181 ST,1,04/06/2017,10849
191 ST,1,04/06/2017,8361
207 ST,1,04/06/2017,6008
215 ST,1,04/06/2017,1931
28 ST,1,04/06/2017,14848
50 ST,1,04/06/2017,21701
66 ST-LINCOLN,1,04/06/2017,23794
79 ST,1,04/06/2017,15642
86 ST,1,04/06/2017,18647
CANAL ST,1,04/06/2017,6033
CHRISTOPHER ST,1,04/06/2017,13109
DYCKMAN ST,1,04/06/2017,6663
HOUSTON ST,1,04/06/2017,15163
RECTOR ST,1,04/06/2017,9174
TWENTY THIRD ST,1,04/06/2017,10179
145 ST,3,04/06/2017,3430
HARLEM 148 ST,3,04/06/2017,3936
103 ST,6,04/06/2017,14608
110 ST,6,04/06/2017,11533
116 ST,6,04/06/2017,15492
23 ST,6,04/06/2017,30241
28 ST,6,04/06/2017,23267
33 ST,6,04/06/2017,30288
51 ST,6,04/06/2017,20004
51 ST,6,04/06/2017,20004
68ST-HUNTER CO,6,04/06/2017,26624
96 ST,6,04/06/2017,19658
ASTOR PL,6,04/06/2017,15187
SPRING ST,6,04/06/2017,8875
34 ST-HUDSON YD,7,04/06/2017,8434
116 ST,23,04/06/2017,11007
125 ST,23,04/06/2017,14079
135 ST,23,04/06/2017,14184
CENTRAL PK N110,23,04/06/2017,8727
BOWLING GREEN,45,04/06/2017,29407
WALL ST,45,04/06/2017,2016974
72 ST,123,04/06/2017,35653
96 ST,123,04/06/2017,35433
CHAMBERS ST,123,04/06/2017,21758
125 ST,456,04/06/2017,27009
86 ST,456,04/06/2017,42890
TIMES SQ-42 ST,1237ACENQRSW,04/06/2017,66731491
59 ST COLUMBUS,1ABCD,04/06/2017,14080
168 ST,1AC,04/06/2017,12589
SOUTH FERRY,1RW,04/06/2017,13741
FULTON ST,2345ACJZ,04/06/2017,64445
PARK PLACE,23ACE,04/06/2017,3250
GRD CNTRL-42 ST,4567S,04/06/2017,159102
BROOKLYN BRIDGE,456JZ,04/06/2017,18533
14 ST-UNION SQ,456LNQRW,04/06/2017,27669
59 ST,456NQRW,04/06/2017,39107
175 ST,A,04/06/2017,12644
181 ST,A,04/06/2017,11279
190 ST,A,04/06/2017,4499
DYCKMAN ST,A,04/06/2017,6756
INWOOD-207 ST,A,04/06/2017,9358
145 ST,ABCD,04/06/2017,23091
W 4 ST-WASH SQ,ABCDEFM,04/06/2017,35337
125 ST,ACBD,04/06/2017,25908
CANAL ST,ACE,04/06/2017,17104
CANAL ST,ACE,04/06/2017,17104
CHAMBERS ST,ACE23,04/06/2017,31216
14 ST,ACEL,04/06/2017,20051
42 ST-PORT AUTH,ACENQRS1237W,04/06/2017,103673
FULTON ST,ACJZ2345,04/06/2017,27051
103 ST,BC,04/06/2017,4632
116 ST,BC,04/06/2017,7110
135 ST,BC,04/06/2017,5926
72 ST,BC,04/06/2017,7981
81 ST-MUSEUM,BC,04/06/2017,16966
86 ST,BC,04/06/2017,10738
96 ST,BC,04/06/2017,9495
CATHEDRAL PKWY,BC,04/06/2017,7081
155 ST,BD,04/06/2017,3734
GRAND ST,BD,04/06/2017,19666
7 AV,BDE,04/06/2017,17060
47-50 STS ROCK,BDFM,04/06/2017,58008
42 ST-BRYANT PK,BDFM7,04/06/2017,37830
34 ST-HERALD SQ,BDFMNQRW,04/06/2017,113812
B'WAY-LAFAYETTE,BDFQ6,04/06/2017,19044
163 ST-AMSTERDM,C,04/06/2017,4612
23 ST,CE,04/06/2017,22190
SPRING ST,CE,04/06/2017,11384
5 AV/53 ST,EM,04/06/2017,28332
57 ST,F,04/06/2017,13876
EAST BROADWAY,F,04/06/2017,13321
LEXINGTON AV/63,F,04/06/2017,18605
DELANCEY/ESSEX,FJMZ,04/06/2017,23896
14 ST,FLM123,04/06/2017,16185
14 ST,FLM123,04/06/2017,16185
6 AV,FLM123,04/06/2017,5386
23 ST,FM,04/06/2017,27240
CANAL ST,JNQRZ6W,04/06/2017,40095
BOWERY,JZ,04/06/2017,2794
BROAD ST,JZ,04/06/2017,7349
CHAMBERS ST,JZ456,04/06/2017,11571
1 AV,L,04/06/2017,20092
3 AV,L,04/06/2017,5412
49 ST,NQRW,04/06/2017,22375
5 AV/59 ST,NQRW,04/06/2017,15933
57 ST-7 AV,NQRW,04/06/2017,30255
59 ST,NRW,04/06/2017,16660
8 ST-NYU,NRW,04/06/2017,15231
PRINCE ST,NRW,04/06/2017,11143
RECTOR ST,NRW,04/06/2017,6550
72 ST-2 AVE,Q,04/06/2017,27826
86 ST-2 AVE,Q,04/06/2017,23108
96 ST-2 AVE,Q,04/06/2017,16641
WHITEHALL S-FRY,R1W,04/06/2017,17054
CORTLANDT ST,RNW,04/06/2017,18123
103 ST,1,04/07/2017,13544428
116 ST-COLUMBIA,1,04/07/2017,16910
125 ST,1,04/07/2017,7263
137 ST CITY COL,1,04/07/2017,14128
157 ST,1,04/07/2017,11015
18 ST,1,04/07/2017,8142
181 ST,1,04/07/2017,11526
191 ST,1,04/07/2017,8311
207 ST,1,04/07/2017,6498
215 ST,1,04/07/2017,1949
28 ST,1,04/07/2017,14359
50 ST,1,04/07/2017,22466
66 ST-LINCOLN,1,04/07/2017,22219
79 ST,1,04/07/2017,15769
86 ST,1,04/07/2017,18566
CANAL ST,1,04/07/2017,5887
CHRISTOPHER ST,1,04/07/2017,12899
DYCKMAN ST,1,04/07/2017,7092
HOUSTON ST,1,04/07/2017,14668
RECTOR ST,1,04/07/2017,9379
TWENTY THIRD ST,1,04/07/2017,8822
145 ST,3,04/07/2017,3606
HARLEM 148 ST,3,04/07/2017,4021
103 ST,6,04/07/2017,14884
110 ST,6,04/07/2017,12312
116 ST,6,04/07/2017,16372
23 ST,6,04/07/2017,25474
28 ST,6,04/07/2017,21683
33 ST,6,04/07/2017,28781
51 ST,6,04/07/2017,20376
51 ST,6,04/07/2017,20376
68ST-HUNTER CO,6,04/07/2017,24856
96 ST,6,04/07/2017,19022
ASTOR PL,6,04/07/2017,15835
SPRING ST,6,04/07/2017,10407
34 ST-HUDSON YD,7,04/07/2017,8611
116 ST,23,04/07/2017,11571
125 ST,23,04/07/2017,15354
135 ST,23,04/07/2017,14690
CENTRAL PK N110,23,04/07/2017,9111
BOWLING GREEN,45,04/07/2017,29404
WALL ST,45,04/07/2017,18709
72 ST,123,04/07/2017,37035
96 ST,123,04/07/2017,36552
CHAMBERS ST,123,04/07/2017,20772
125 ST,456,04/07/2017,28365
86 ST,456,04/07/2017,44578
TIMES SQ-42 ST,1237ACENQRSW,04/07/2017,71893
59 ST COLUMBUS,1ABCD,04/07/2017,13302
168 ST,1AC,04/07/2017,12419
SOUTH FERRY,1RW,04/07/2017,13788
FULTON ST,2345ACJZ,04/07/2017,60363
PARK PLACE,23ACE,04/07/2017,3371
GRD CNTRL-42 ST,4567S,04/07/2017,144255
BROOKLYN BRIDGE,456JZ,04/07/2017,19050
14 ST-UNION SQ,456LNQRW,04/07/2017,30402
59 ST,456NQRW,04/07/2017,39703
175 ST,A,04/07/2017,13090
181 ST,A,04/07/2017,11202
190 ST,A,04/07/2017,4493
DYCKMAN ST,A,04/07/2017,7032
INWOOD-207 ST,A,04/07/2017,9647
145 ST,ABCD,04/07/2017,23265
W 4 ST-WASH SQ,ABCDEFM,04/07/2017,37055
125 ST,ACBD,04/07/2017,27658
CANAL ST,ACE,04/07/2017,17566
CANAL ST,ACE,04/07/2017,17566
CHAMBERS ST,ACE23,04/07/2017,29060
14 ST,ACEL,04/07/2017,19645
42 ST-PORT AUTH,ACENQRS1237W,04/07/2017,96946
FULTON ST,ACJZ2345,04/07/2017,28944
103 ST,BC,04/07/2017,4651
116 ST,BC,04/07/2017,7568
135 ST,BC,04/07/2017,6041
72 ST,BC,04/07/2017,8079
81 ST-MUSEUM,BC,04/07/2017,13890
86 ST,BC,04/07/2017,10355
96 ST,BC,04/07/2017,9314
CATHEDRAL PKWY,BC,04/07/2017,7724
155 ST,BD,04/07/2017,3826
GRAND ST,BD,04/07/2017,22834
7 AV,BDE,04/07/2017,434
47-50 STS ROCK,BDFM,04/07/2017,55216
42 ST-BRYANT PK,BDFM7,04/07/2017,37400
34 ST-HERALD SQ,BDFMNQRW,04/07/2017,114481
B'WAY-LAFAYETTE,BDFQ6,04/07/2017,21487
163 ST-AMSTERDM,C,04/07/2017,4594
23 ST,CE,04/07/2017,21851
SPRING ST,CE,04/07/2017,11181
5 AV/53 ST,EM,04/07/2017,26510
57 ST,F,04/07/2017,13682
EAST BROADWAY,F,04/07/2017,13777
LEXINGTON AV/63,F,04/07/2017,18868
DELANCEY/ESSEX,FJMZ,04/07/2017,25256
14 ST,FLM123,04/07/2017,16370
14 ST,FLM123,04/07/2017,16370
6 AV,FLM123,04/07/2017,5219
23 ST,FM,04/07/2017,26976
CANAL ST,JNQRZ6W,04/07/2017,46513
BOWERY,JZ,04/07/2017,3379
BROAD ST,JZ,04/07/2017,7303
CHAMBERS ST,JZ456,04/07/2017,10772
1 AV,L,04/07/2017,20185
3 AV,L,04/07/2017,5770
49 ST,NQRW,04/07/2017,23188
5 AV/59 ST,NQRW,04/07/2017,15754
57 ST-7 AV,NQRW,04/07/2017,30184
59 ST,NRW,04/07/2017,17296
8 ST-NYU,NRW,04/07/2017,15390
PRINCE ST,NRW,04/07/2017,13382
RECTOR ST,NRW,04/07/2017,6555
72 ST-2 AVE,Q,04/07/2017,26879
86 ST-2 AVE,Q,04/07/2017,23350
96 ST-2 AVE,Q,04/07/2017,16973
WHITEHALL S-FRY,R1W,04/07/2017,17360
CORTLANDT ST,RNW,04/07/2017,18901
103 ST,1,04/08/2017,9024
116 ST-COLUMBIA,1,04/08/2017,7958
125 ST,1,04/08/2017,5021
137 ST CITY COL,1,04/08/2017,8940
157 ST,1,04/08/2017,7723
18 ST,1,04/08/2017,4294
181 ST,1,04/08/2017,7747
191 ST,1,04/08/2017,5297
207 ST,1,04/08/2017,4571
215 ST,1,04/08/2017,1080
28 ST,1,04/08/2017,6636
50 ST,1,04/08/2017,10980
66 ST-LINCOLN,1,04/08/2017,11885
79 ST,1,04/08/2017,10503
86 ST,1,04/08/2017,11296
CANAL ST,1,04/08/2017,2602
CHRISTOPHER ST,1,04/08/2017,9404
DYCKMAN ST,1,04/08/2017,4911
HOUSTON ST,1,04/08/2017,5126
RECTOR ST,1,04/08/2017,5790
TWENTY THIRD ST,1,04/08/2017,2710
145 ST,3,04/08/2017,2007
HARLEM 148 ST,3,04/08/2017,2194
103 ST,6,04/08/2017,7947
110 ST,6,04/08/2017,7181
116 ST,6,04/08/2017,10640
23 ST,6,04/08/2017,12063
28 ST,6,04/08/2017,9079
33 ST,6,04/08/2017,13246
51 ST,6,04/08/2017,8972
51 ST,6,04/08/2017,8972
68ST-HUNTER CO,6,04/08/2017,9265
96 ST,6,04/08/2017,8457
ASTOR PL,6,04/08/2017,10113
SPRING ST,6,04/08/2017,8285
34 ST-HUDSON YD,7,04/08/2017,4825
116 ST,23,04/08/2017,7258
125 ST,23,04/08/2017,9508
135 ST,23,04/08/2017,8544
CENTRAL PK N110,23,04/08/2017,5443
BOWLING GREEN,45,04/08/2017,10211
WALL ST,45,04/08/2017,7709
72 ST,123,04/08/2017,24106
96 ST,123,04/08/2017,22761
CHAMBERS ST,123,04/08/2017,7158
125 ST,456,04/08/2017,16392
86 ST,456,04/08/2017,24406
TIMES SQ-42 ST,1237ACENQRSW,04/08/2017,44404
59 ST COLUMBUS,1ABCD,04/08/2017,8241
168 ST,1AC,04/08/2017,5830
SOUTH FERRY,1RW,04/08/2017,8483
FULTON ST,2345ACJZ,04/08/2017,24601
PARK PLACE,23ACE,04/08/2017,174
GRD CNTRL-42 ST,4567S,04/08/2017,50200
BROOKLYN BRIDGE,456JZ,04/08/2017,9946
14 ST-UNION SQ,456LNQRW,04/08/2017,20722
59 ST,456NQRW,04/08/2017,21193
175 ST,A,04/08/2017,7834
181 ST,A,04/08/2017,6963
190 ST,A,04/08/2017,2977
DYCKMAN ST,A,04/08/2017,4519
INWOOD-207 ST,A,04/08/2017,5805
145 ST,ABCD,04/08/2017,15779
W 4 ST-WASH SQ,ABCDEFM,04/08/2017,27989
125 ST,ACBD,04/08/2017,18336
CANAL ST,ACE,04/08/2017,8504
CANAL ST,ACE,04/08/2017,8504
CHAMBERS ST,ACE23,04/08/2017,10238
14 ST,ACEL,04/08/2017,11448
42 ST-PORT AUTH,ACENQRS1237W,04/08/2017,55549
FULTON ST,ACJZ2345,04/08/2017,12649
103 ST,BC,04/08/2017,2883
116 ST,BC,04/08/2017,4300
135 ST,BC,04/08/2017,2934
72 ST,BC,04/08/2017,5608
81 ST-MUSEUM,BC,04/08/2017,9154
86 ST,BC,04/08/2017,4679
96 ST,BC,04/08/2017,4195
CATHEDRAL PKWY,BC,04/08/2017,4752
155 ST,BD,04/08/2017,2471
GRAND ST,BD,04/08/2017,15253
7 AV,BDE,04/08/2017,6119
47-50 STS ROCK,BDFM,04/08/2017,15803
42 ST-BRYANT PK,BDFM7,04/08/2017,13153
34 ST-HERALD SQ,BDFMNQRW,04/08/2017,63111
B'WAY-LAFAYETTE,BDFQ6,04/08/2017,12326
163 ST-AMSTERDM,C,04/08/2017,3083
23 ST,CE,04/08/2017,7496
SPRING ST,CE,04/08/2017,2009
5 AV/53 ST,EM,04/08/2017,5893
57 ST,F,04/08/2017,6873
EAST BROADWAY,F,04/08/2017,8241
LEXINGTON AV/63,F,04/08/2017,8946
DELANCEY/ESSEX,FJMZ,04/08/2017,15996
14 ST,FLM123,04/08/2017,7164
14 ST,FLM123,04/08/2017,7164
6 AV,FLM123,04/08/2017,4218
23 ST,FM,04/08/2017,5466
CANAL ST,JNQRZ6W,04/08/2017,38840
BOWERY,JZ,04/08/2017,3221
BROAD ST,JZ,04/08/2017,2683
CHAMBERS ST,JZ456,04/08/2017,3292
1 AV,L,04/08/2017,14773
3 AV,L,04/08/2017,5026
49 ST,NQRW,04/08/2017,14180
5 AV/59 ST,NQRW,04/08/2017,10733
57 ST-7 AV,NQRW,04/08/2017,19088
59 ST,NRW,04/08/2017,10413
8 ST-NYU,NRW,04/08/2017,11437
PRINCE ST,NRW,04/08/2017,12594
RECTOR ST,NRW,04/08/2017,3875
72 ST-2 AVE,Q,04/08/2017,13807
86 ST-2 AVE,Q,04/08/2017,16857
96 ST-2 AVE,Q,04/08/2017,10559
WHITEHALL S-FRY,R1W,04/08/2017,9382
CORTLANDT ST,RNW,04/08/2017,12280
103 ST,1,04/09/2017,7215
116 ST-COLUMBIA,1,04/09/2017,6565
125 ST,1,04/09/2017,4216
137 ST CITY COL,1,04/09/2017,7358
157 ST,1,04/09/2017,6439
18 ST,1,04/09/2017,3051
181 ST,1,04/09/2017,6308
191 ST,1,04/09/2017,4573
207 ST,1,04/09/2017,3740
215 ST,1,04/09/2017,972
28 ST,1,04/09/2017,5479
50 ST,1,04/09/2017,10241
66 ST-LINCOLN,1,04/09/2017,9725
79 ST,1,04/09/2017,9218
86 ST,1,04/09/2017,9465
CANAL ST,1,04/09/2017,2015
CHRISTOPHER ST,1,04/09/2017,8655
DYCKMAN ST,1,04/09/2017,4119
HOUSTON ST,1,04/09/2017,3722
RECTOR ST,1,04/09/2017,4599
TWENTY THIRD ST,1,04/09/2017,2264
145 ST,3,04/09/2017,1480
HARLEM 148 ST,3,04/09/2017,1750
103 ST,6,04/09/2017,6241
110 ST,6,04/09/2017,5625
116 ST,6,04/09/2017,8515
23 ST,6,04/09/2017,7892
28 ST,6,04/09/2017,7195
33 ST,6,04/09/2017,9890
51 ST,6,04/09/2017,7407
51 ST,6,04/09/2017,7407
68ST-HUNTER CO,6,04/09/2017,8253
96 ST,6,04/09/2017,6771
ASTOR PL,6,04/09/2017,8108
SPRING ST,6,04/09/2017,6588
34 ST-HUDSON YD,7,04/09/2017,4112
116 ST,23,04/09/2017,6578
125 ST,23,04/09/2017,8495
135 ST,23,04/09/2017,7367
CENTRAL PK N110,23,04/09/2017,4816
BOWLING GREEN,45,04/09/2017,7972
WALL ST,45,04/09/2017,5902
72 ST,123,04/09/2017,22177
96 ST,123,04/09/2017,19022
CHAMBERS ST,123,04/09/2017,5650
125 ST,456,04/09/2017,12781
86 ST,456,04/09/2017,19300
TIMES SQ-42 ST,1237ACENQRSW,04/09/2017,39241
59 ST COLUMBUS,1ABCD,04/09/2017,7726
168 ST,1AC,04/09/2017,4553
SOUTH FERRY,1RW,04/09/2017,7245
FULTON ST,2345ACJZ,04/09/2017,21626
PARK PLACE,23ACE,04/09/2017,1
GRD CNTRL-42 ST,4567S,04/09/2017,39463
BROOKLYN BRIDGE,456JZ,04/09/2017,8034
14 ST-UNION SQ,456LNQRW,04/09/2017,17144
59 ST,456NQRW,04/09/2017,16483
175 ST,A,04/09/2017,6301
181 ST,A,04/09/2017,5833
190 ST,A,04/09/2017,2707
DYCKMAN ST,A,04/09/2017,3853
INWOOD-207 ST,A,04/09/2017,4454
145 ST,ABCD,04/09/2017,12922
W 4 ST-WASH SQ,ABCDEFM,04/09/2017,877550
125 ST,ACBD,04/09/2017,15976
CANAL ST,ACE,04/09/2017,6941
CANAL ST,ACE,04/09/2017,6941
CHAMBERS ST,ACE23,04/09/2017,7859
14 ST,ACEL,04/09/2017,9009
42 ST-PORT AUTH,ACENQRS1237W,04/09/2017,47840
FULTON ST,ACJZ2345,04/09/2017,10322
103 ST,BC,04/09/2017,2462
116 ST,BC,04/09/2017,4189
135 ST,BC,04/09/2017,2530
72 ST,BC,04/09/2017,6839
81 ST-MUSEUM,BC,04/09/2017,9248
86 ST,BC,04/09/2017,4329
96 ST,BC,04/09/2017,4079
CATHEDRAL PKWY,BC,04/09/2017,4180
155 ST,BD,04/09/2017,1996
GRAND ST,BD,04/09/2017,13769
7 AV,BDE,04/09/2017,5392
47-50 STS ROCK,BDFM,04/09/2017,12854
42 ST-BRYANT PK,BDFM7,04/09/2017,10420
34 ST-HERALD SQ,BDFMNQRW,04/09/2017,52254
B'WAY-LAFAYETTE,BDFQ6,04/09/2017,9483
163 ST-AMSTERDM,C,04/09/2017,2624
23 ST,CE,04/09/2017,5450
SPRING ST,CE,04/09/2017,1604
5 AV/53 ST,EM,04/09/2017,4748
57 ST,F,04/09/2017,6409
EAST BROADWAY,F,04/09/2017,7456
LEXINGTON AV/63,F,04/09/2017,8126
DELANCEY/ESSEX,FJMZ,04/09/2017,13923
14 ST,FLM123,04/09/2017,5172
14 ST,FLM123,04/09/2017,5172
6 AV,FLM123,04/09/2017,3190
23 ST,FM,04/09/2017,4088
CANAL ST,JNQRZ6W,04/09/2017,31591
BOWERY,JZ,04/09/2017,2811
BROAD ST,JZ,04/09/2017,1829
CHAMBERS ST,JZ456,04/09/2017,2804
1 AV,L,04/09/2017,11968
3 AV,L,04/09/2017,4049
49 ST,NQRW,04/09/2017,12854
5 AV/59 ST,NQRW,04/09/2017,11453
57 ST-7 AV,NQRW,04/09/2017,16804
59 ST,NRW,04/09/2017,8617
8 ST-NYU,NRW,04/09/2017,10288
PRINCE ST,NRW,04/09/2017,10630
RECTOR ST,NRW,04/09/2017,2951
72 ST-2 AVE,Q,04/09/2017,16807879
86 ST-2 AVE,Q,04/09/2017,11589
96 ST-2 AVE,Q,04/09/2017,7873
WHITEHALL S-FRY,R1W,04/09/2017,7616
CORTLANDT ST,RNW,04/09/2017,10599
103 ST,1,04/10/2017,11009
116 ST-COLUMBIA,1,04/10/2017,14147
125 ST,1,04/10/2017,6362
137 ST CITY COL,1,04/10/2017,11392
157 ST,1,04/10/2017,9785
18 ST,1,04/10/2017,6744
181 ST,1,04/10/2017,10166
191 ST,1,04/10/2017,6970
207 ST,1,04/10/2017,5600
215 ST,1,04/10/2017,1709
28 ST,1,04/10/2017,12810
50 ST,1,04/10/2017,20600
66 ST-LINCOLN,1,04/10/2017,17196
79 ST,1,04/10/2017,13672
86 ST,1,04/10/2017,15453
CANAL ST,1,04/10/2017,5641
CHRISTOPHER ST,1,04/10/2017,12755
DYCKMAN ST,1,04/10/2017,6232
HOUSTON ST,1,04/10/2017,13517
RECTOR ST,1,04/10/2017,9214
TWENTY THIRD ST,1,04/10/2017,8822
145 ST,3,04/10/2017,3188
HARLEM 148 ST,3,04/10/2017,3301
103 ST,6,04/10/2017,12289
110 ST,6,04/10/2017,10132
116 ST,6,04/10/2017,13659
23 ST,6,04/10/2017,21239
28 ST,6,04/10/2017,19411
33 ST,6,04/10/2017,26289
51 ST,6,04/10/2017,17928
51 ST,6,04/10/2017,17928
68ST-HUNTER CO,6,04/10/2017,17778
96 ST,6,04/10/2017,16171
ASTOR PL,6,04/10/2017,14039
SPRING ST,6,04/10/2017,9241
34 ST-HUDSON YD,7,04/10/2017,9614
116 ST,23,04/10/2017,10100
125 ST,23,04/10/2017,13508
135 ST,23,04/10/2017,12865
CENTRAL PK N110,23,04/10/2017,8137
BOWLING GREEN,45,04/10/2017,30017
WALL ST,45,04/10/2017,18122
